"id","state","city","city_ibge_code","confirmed","confirmed_per_100k_inhabitants","date","death_rate","deaths","estimated_population_2019","update_source"
6712,"CE","Assaré","2301604",1,"4.2704","2020-05-21","0",0,23417,"Secretaria Estadual de Saúde"
6713,"CE","Aurora","2301703",4,"16.22455","2020-05-21","0.25",1,24654,"Secretaria Estadual de Saúde"
6714,"CE","Baixio","2301802",2,"31.80662","2020-05-21","0",0,6288,"Secretaria Estadual de Saúde"
6715,"CE","Banabuiú","2301851",37,"203.33022","2020-05-21","0.027",1,18197,"Secretaria Estadual de Saúde"
6716,"CE","Barbalha","2301901",31,"51.00278","2020-05-21","0.0323",1,60781,"Secretaria Estadual de Saúde"
6717,"CE","Barreira","2301950",29,"129.31996","2020-05-21","0.1034",3,22425,"Secretaria Estadual de Saúde"
6718,"CE","Barro","2302008",3,"13.22751","2020-05-21","0",0,22680,"Secretaria Estadual de Saúde"
6719,"CE","Barroquinha","2302057",43,"286.34215","2020-05-21","0",0,15017,"Secretaria Estadual de Saúde"
6720,"CE","Baturité","2302107",37,"103.4965","2020-05-21","0.1622",6,35750,"Secretaria Estadual de Saúde"
6721,"CE","Beberibe","2302206",55,"102.66366","2020-05-21","0.1636",9,53573,"Secretaria Estadual de Saúde"
6722,"CE","Bela Cruz","2302305",129,"395.8148","2020-05-21","0.0388",5,32591,"Secretaria Estadual de Saúde"
6723,"CE","Boa Viagem","2302404",33,"60.58381","2020-05-21","0.0909",3,54470,"Secretaria Estadual de Saúde"
6724,"CE","Brejo Santo","2302503",16,"32.33826","2020-05-21","0.0625",1,49477,"Secretaria Estadual de Saúde"
6725,"CE","Camocim","2302602",55,"86.39512","2020-05-21","0.0909",5,63661,"Secretaria Estadual de Saúde"
6726,"CE","Campos Sales","2302701",23,"83.86203","2020-05-21","0",0,27426,"Secretaria Estadual de Saúde"
6727,"CE","Canindé","2302800",203,"263.64664","2020-05-21","0.0197",4,76997,"Secretaria Estadual de Saúde"
6728,"CE","Capistrano","2302909",72,"405.90822","2020-05-21","0.0278",2,17738,"Secretaria Estadual de Saúde"
6729,"CE","Caridade","2303006",13,"57.65734","2020-05-21","0.2308",3,22547,"Secretaria Estadual de Saúde"
6730,"CE","Cariré","2303105",17,"92.15091","2020-05-21","0",0,18448,"Secretaria Estadual de Saúde"
6731,"CE","Caririaçu","2303204",11,"40.79362","2020-05-21","0.0909",1,26965,"Secretaria Estadual de Saúde"
6732,"CE","Cariús","2303303",2,"10.69576","2020-05-21","0.5",1,18699,"Secretaria Estadual de Saúde"
6733,"CE","Carnaubal","2303402",14,"79.51835","2020-05-21","0",0,17606,"Secretaria Estadual de Saúde"
6734,"CE","Cascavel","2303501",148,"206.2919","2020-05-21","0.0473",7,71743,"Secretaria Estadual de Saúde"
6735,"CE","Catarina","2303600",11,"53.14523","2020-05-21","0",0,20698,"Secretaria Estadual de Saúde"
6736,"CE","Catunda","2303659",4,"38.67724","2020-05-21","0",0,10342,"Secretaria Estadual de Saúde"
6737,"CE","Caucaia","2303709",1104,"305.47869","2020-05-21","0.0498",55,361400,"Secretaria Estadual de Saúde"
6738,"CE","Cedro","2303808",5,"19.56411","2020-05-21","0",0,25557,"Secretaria Estadual de Saúde"
6739,"CE","Chaval","2303907",6,"45.91017","2020-05-21","0.3333",2,13069,"Secretaria Estadual de Saúde"
6740,"CE","Choró","2303931",43,"318.02381","2020-05-21","0.0233",1,13521,"Secretaria Estadual de Saúde"
6741,"CE","Chorozinho","2303956",58,"286.22187","2020-05-21","0.0517",3,20264,"Secretaria Estadual de Saúde"
6742,"CE","Coreaú","2304004",126,"544.60581","2020-05-21","0",0,23136,"Secretaria Estadual de Saúde"
6743,"CE","Crateús","2304103",79,"105.22951","2020-05-21","0.0506",4,75074,"Secretaria Estadual de Saúde"
6744,"CE","Crato","2304202",33,"24.97673","2020-05-21","0",0,132123,"Secretaria Estadual de Saúde"
6745,"CE","Croatá","2304236",1,"5.53618","2020-05-21","0",0,18063,"Secretaria Estadual de Saúde"
6746,"CE","Cruz","2304251",76,"306.11834","2020-05-21","0.0263",2,24827,"Secretaria Estadual de Saúde"
6747,"CE","Deputado Irapuan Pinheiro","2304269",4,"41.55844","2020-05-21","0",0,9625,"Secretaria Estadual de Saúde"
6748,"CE","Ererê","2304277",19,"263.96221","2020-05-21","0.1053",2,7198,"Secretaria Estadual de Saúde"
6749,"CE","Eusébio","2304285",491,"915.73725","2020-05-21","0.0224",11,53618,"Secretaria Estadual de Saúde"
6750,"CE","Farias Brito","2304301",26,"133.67609","2020-05-21","0.1154",3,19450,"Secretaria Estadual de Saúde"
6751,"CE","Forquilha","2304350",11,"45.42076","2020-05-21","0.1818",2,24218,"Secretaria Estadual de Saúde"
6752,"CE","Fortaleza","2304400",18644,"698.44928","2020-05-21","0.0806",1503,2669342,"Secretaria Estadual de Saúde"
6753,"CE","Fortim","2304459",30,"182.03883","2020-05-21","0",0,16480,"Secretaria Estadual de Saúde"
6754,"CE","Frecheirinha","2304509",19,"135.0199","2020-05-21","0",0,14072,"Secretaria Estadual de Saúde"
6755,"CE","General Sampaio","2304608",11,"144.39485","2020-05-21","0.2727",3,7618,"Secretaria Estadual de Saúde"
6756,"CE","Graça","2304657",35,"243.07244","2020-05-21","0",0,14399,"Secretaria Estadual de Saúde"
6757,"CE","Granja","2304707",42,"76.71513","2020-05-21","0.0476",2,54748,"Secretaria Estadual de Saúde"
6758,"CE","Groaíras","2304905",32,"289.12179","2020-05-21","0.0312",1,11068,"Secretaria Estadual de Saúde"
6759,"CE","Guaiúba","2304954",57,"218.69245","2020-05-21","0.0877",5,26064,"Secretaria Estadual de Saúde"
6760,"CE","Guaraciaba do Norte","2305001",36,"88.57832","2020-05-21","0.0556",2,40642,"Secretaria Estadual de Saúde"
6761,"CE","Guaramiranga","2305100",10,"192.56692","2020-05-21","0",0,5193,"Secretaria Estadual de Saúde"
6762,"CE","Hidrolândia","2305209",13,"65.07158","2020-05-21","0.0769",1,19978,"Secretaria Estadual de Saúde"
6763,"CE","Horizonte","2305233",203,"301.46873","2020-05-21","0.0345",7,67337,"Secretaria Estadual de Saúde"
6764,"CE","Ibaretama","2305266",4,"29.95582","2020-05-21","0.25",1,13353,"Secretaria Estadual de Saúde"
6765,"CE","Ibiapina","2305308",15,"60.0072","2020-05-21","0",0,24997,"Secretaria Estadual de Saúde"
6766,"CE","Ibicuitinga","2305332",61,"487.02595","2020-05-21","0.0164",1,12525,"Secretaria Estadual de Saúde"
6767,"CE","Icapuí","2305357",42,"210.69529","2020-05-21","0.0714",3,19934,"Secretaria Estadual de Saúde"
6768,"CE","Icó","2305407",34,"49.98677","2020-05-21","0.0588",2,68018,"Secretaria Estadual de Saúde"
6769,"CE","Iguatu","2305506",85,"82.92845","2020-05-21","0.1059",9,102498,"Secretaria Estadual de Saúde"
6770,"CE","Independência","2305605",18,"68.76003","2020-05-21","0.2222",4,26178,"Secretaria Estadual de Saúde"
6771,"CE","Ipaporanga","2305654",17,"146.64021","2020-05-21","0",0,11593,"Secretaria Estadual de Saúde"
6772,"CE","Ipaumirim","2305704",3,"24.07125","2020-05-21","0",0,12463,"Secretaria Estadual de Saúde"
6773,"CE","Ipu","2305803",12,"28.59594","2020-05-21","0.0833",1,41964,"Secretaria Estadual de Saúde"
6774,"CE","Ipueiras","2305902",15,"39.302","2020-05-21","0.1333",2,38166,"Secretaria Estadual de Saúde"
6775,"CE","Iracema","2306009",9,"62.95027","2020-05-21","0.1111",1,14297,"Secretaria Estadual de Saúde"
6776,"CE","Irauçuba","2306108",45,"186.28912","2020-05-21","0.0444",2,24156,"Secretaria Estadual de Saúde"
6777,"CE","Itaiçaba","2306207",14,"178.86802","2020-05-21","0.1429",2,7827,"Secretaria Estadual de Saúde"
6778,"CE","Itaitinga","2306256",180,"473.93365","2020-05-21","0.0944",17,37980,"Secretaria Estadual de Saúde"
6779,"CE","Itapajé","2306306",94,"178.45278","2020-05-21","0.0532",5,52675,"Secretaria Estadual de Saúde"
6780,"CE","Itapipoca","2306405",536,"414.35396","2020-05-21","0.0784",42,129358,"Secretaria Estadual de Saúde"
6781,"CE","Itapiúna","2306504",35,"171.72015","2020-05-21","0.0286",1,20382,"Secretaria Estadual de Saúde"
6782,"CE","Itarema","2306553",160,"382.53718","2020-05-21","0.0312",5,41826,"Secretaria Estadual de Saúde"
6783,"CE","Itatira","2306603",75,"346.46833","2020-05-21","0.0267",2,21647,"Secretaria Estadual de Saúde"
6784,"CE","Jaguaretama","2306702",21,"115.62603","2020-05-21","0.0476",1,18162,"Secretaria Estadual de Saúde"
6785,"CE","Jaguaribara","2306801",17,"149.10973","2020-05-21","0.0588",1,11401,"Secretaria Estadual de Saúde"
6786,"CE","Jaguaribe","2306900",58,"167.23372","2020-05-21","0.0862",5,34682,"Secretaria Estadual de Saúde"
6787,"CE","Jaguaruana","2307007",22,"65.27221","2020-05-21","0.0455",1,33705,"Secretaria Estadual de Saúde"
6788,"CE","Jardim","2307106",2,"7.35998","2020-05-21","0",0,27174,"Secretaria Estadual de Saúde"
6789,"CE","Jati","2307205",3,"36.98681","2020-05-21","0",0,8111,"Secretaria Estadual de Saúde"
6790,"CE","Jijoca de Jericoacoara","2307254",52,"262.41421","2020-05-21","0.0192",1,19816,"Secretaria Estadual de Saúde"
6791,"CE","Juazeiro do Norte","2307304",68,"24.79878","2020-05-21","0.1324",9,274207,"Secretaria Estadual de Saúde"
6792,"CE","Jucás","2307403",7,"28.1883","2020-05-21","0.2857",2,24833,"Secretaria Estadual de Saúde"
6793,"CE","Lavras da Mangabeira","2307502",15,"47.60696","2020-05-21","0.0667",1,31508,"Secretaria Estadual de Saúde"
6794,"CE","Limoeiro do Norte","2307601",106,"178.03158","2020-05-21","0.0283",3,59540,"Secretaria Estadual de Saúde"
6795,"CE","Madalena","2307635",32,"162.51079","2020-05-21","0",0,19691,"Secretaria Estadual de Saúde"
6796,"CE","Maracanaú","2307650",730,"320.33561","2020-05-21","0.1055",77,227886,"Secretaria Estadual de Saúde"
6797,"CE","Maranguape","2307700",272,"210.88868","2020-05-21","0.1066",29,128978,"Secretaria Estadual de Saúde"
6798,"CE","Marco","2307809",45,"164.46767","2020-05-21","0",0,27361,"Secretaria Estadual de Saúde"
6799,"CE","Martinópole","2307908",2,"17.80468","2020-05-21","0",0,11233,"Secretaria Estadual de Saúde"
6800,"CE","Massapê","2308005",126,"325.27041","2020-05-21","0.0635",8,38737,"Secretaria Estadual de Saúde"
6801,"CE","Mauriti","2308104",16,"33.35974","2020-05-21","0.3125",5,47962,"Secretaria Estadual de Saúde"
6802,"CE","Meruoca","2308203",21,"139.47001","2020-05-21","0.0952",2,15057,"Secretaria Estadual de Saúde"
6803,"CE","Milagres","2308302",13,"47.25211","2020-05-21","0",0,27512,"Secretaria Estadual de Saúde"
6804,"CE","Milhã","2308351",18,"136.8301","2020-05-21","0.0556",1,13155,"Secretaria Estadual de Saúde"
6805,"CE","Miraíma","2308377",10,"72.36937","2020-05-21","0.2",2,13818,"Secretaria Estadual de Saúde"
6806,"CE","Missão Velha","2308401",14,"39.55584","2020-05-21","0",0,35393,"Secretaria Estadual de Saúde"
6807,"CE","Mombaça","2308500",27,"61.64806","2020-05-21","0.037",1,43797,"Secretaria Estadual de Saúde"
6808,"CE","Monsenhor Tabosa","2308609",23,"133.45712","2020-05-21","0.1739",4,17234,"Secretaria Estadual de Saúde"
6809,"CE","Morada Nova","2308708",196,"316.6909","2020-05-21","0",0,61890,"Secretaria Estadual de Saúde"
6810,"CE","Moraújo","2308807",19,"217.79","2020-05-21","0.1053",2,8724,"Secretaria Estadual de Saúde"
6811,"CE","Morrinhos","2308906",62,"275.13979","2020-05-21","0.0645",4,22534,"Secretaria Estadual de Saúde"
6812,"CE","Mucambo","2309003",40,"275.15994","2020-05-21","0.025",1,14537,"Secretaria Estadual de Saúde"
6813,"CE","Mulungu","2309102",15,"138.59374","2020-05-21","0",0,10823,"Secretaria Estadual de Saúde"
6814,"CE","Nova Olinda","2309201",7,"44.9727","2020-05-21","0",0,15565,"Secretaria Estadual de Saúde"
6815,"CE","Nova Russas","2309300",13,"40.21282","2020-05-21","0.0769",1,32328,"Secretaria Estadual de Saúde"
6816,"CE","Novo Oriente","2309409",11,"38.45213","2020-05-21","0.1818",2,28607,"Secretaria Estadual de Saúde"
6817,"CE","Ocara","2309458",52,"202.31101","2020-05-21","0.0577",3,25703,"Secretaria Estadual de Saúde"
6818,"CE","Orós","2309508",36,"168.01232","2020-05-21","0",0,21427,"Secretaria Estadual de Saúde"
6819,"CE","Pacajus","2309607",144,"199.4377","2020-05-21","0.0208",3,72203,"Secretaria Estadual de Saúde"
6820,"CE","Pacatuba","2309706",293,"351.1842","2020-05-21","0.0819",24,83432,"Secretaria Estadual de Saúde"
6821,"CE","Pacoti","2309805",25,"203.89854","2020-05-21","0.08",2,12261,"Secretaria Estadual de Saúde"
6822,"CE","Pacujá","2309904",3,"45.92071","2020-05-21","0",0,6533,"Secretaria Estadual de Saúde"
6823,"CE","Palhano","2310001",10,"106.54166","2020-05-21","0.1",1,9386,"Secretaria Estadual de Saúde"
6824,"CE","Palmácia","2310100",13,"97.58295","2020-05-21","0.0769",1,13322,"Secretaria Estadual de Saúde"
6825,"CE","Paracuru","2310209",85,"242.33094","2020-05-21","0.0824",7,35076,"Secretaria Estadual de Saúde"
6826,"CE","Paraipaba","2310258",53,"161.86172","2020-05-21","0.0755",4,32744,"Secretaria Estadual de Saúde"
6827,"CE","Parambu","2310308",7,"22.20742","2020-05-21","0.1429",1,31521,"Secretaria Estadual de Saúde"
6828,"CE","Paramoti","2310407",8,"65.43432","2020-05-21","0",0,12226,"Secretaria Estadual de Saúde"
6829,"CE","Pedra Branca","2310506",31,"71.66304","2020-05-21","0.0968",3,43258,"Secretaria Estadual de Saúde"
6830,"CE","Penaforte","2310605",2,"22.03371","2020-05-21","0",0,9077,"Secretaria Estadual de Saúde"
6831,"CE","Pentecoste","2310704",27,"71.52128","2020-05-21","0.1852",5,37751,"Secretaria Estadual de Saúde"
6832,"CE","Pereiro","2310803",11,"67.45569","2020-05-21","0",0,16307,"Secretaria Estadual de Saúde"
6833,"CE","Pindoretama","2310852",64,"311.1781","2020-05-21","0.125",8,20567,"Secretaria Estadual de Saúde"
6834,"CE","Piquet Carneiro","2310902",1,"5.89657","2020-05-21","0",0,16959,"Secretaria Estadual de Saúde"
6835,"CE","Pires Ferreira","2310951",4,"36.52634","2020-05-21","0",0,10951,"Secretaria Estadual de Saúde"
6836,"CE","Poranga","2311009",6,"48.63813","2020-05-21","0",0,12336,"Secretaria Estadual de Saúde"
6837,"CE","Porteiras","2311108",2,"13.33689","2020-05-21","0.5",1,14996,"Secretaria Estadual de Saúde"
6838,"CE","Potengi","2311207",2,"18.10774","2020-05-21","0",0,11045,"Secretaria Estadual de Saúde"
6839,"CE","Potiretama","2311231",5,"77.89375","2020-05-21","0",0,6419,"Secretaria Estadual de Saúde"
6840,"CE","Quiterianópolis","2311264",25,"118.57333","2020-05-21","0.04",1,21084,"Secretaria Estadual de Saúde"
6841,"CE","Quixadá","2311306",281,"320.30823","2020-05-21","0.0071",2,87728,"Secretaria Estadual de Saúde"
6842,"CE","Quixelô","2311355",5,"30.90617","2020-05-21","0",0,16178,"Secretaria Estadual de Saúde"
6843,"CE","Quixeramobim","2311405",168,"207.19765","2020-05-21","0.0476",8,81082,"Secretaria Estadual de Saúde"
6844,"CE","Quixeré","2311504",29,"130.93142","2020-05-21","0.0345",1,22149,"Secretaria Estadual de Saúde"
6845,"CE","Redenção","2311603",83,"285.68478","2020-05-21","0.0361",3,29053,"Secretaria Estadual de Saúde"
6846,"CE","Reriutaba","2311702",14,"75.71251","2020-05-21","0.1429",2,18491,"Secretaria Estadual de Saúde"
6847,"CE","Russas","2311801",91,"116.37722","2020-05-21","0.0659",6,78194,"Secretaria Estadual de Saúde"
6848,"CE","Salitre","2311959",1,"6.04084","2020-05-21","1",1,16554,"Secretaria Estadual de Saúde"
6849,"CE","Santana do Acaraú","2312007",24,"73.95538","2020-05-21","0.2083",5,32452,"Secretaria Estadual de Saúde"
6850,"CE","Santana do Cariri","2312106",11,"62.14689","2020-05-21","0",0,17700,"Secretaria Estadual de Saúde"
6851,"CE","Santa Quitéria","2312205",59,"135.00217","2020-05-21","0.0678",4,43703,"Secretaria Estadual de Saúde"
6852,"CE","São Benedito","2312304",16,"33.40083","2020-05-21","0",0,47903,"Secretaria Estadual de Saúde"
6853,"CE","São Gonçalo do Amarante","2312403",347,"716.61641","2020-05-21","0.0375",13,48422,"Secretaria Estadual de Saúde"
6854,"CE","São João do Jaguaribe","2312502",20,"261.60889","2020-05-21","0",0,7645,"Secretaria Estadual de Saúde"
6855,"CE","São Luís do Curu","2312601",28,"215.38462","2020-05-21","0.1071",3,13000,"Secretaria Estadual de Saúde"
6856,"CE","Senador Pompeu","2312700",12,"47.06621","2020-05-21","0",0,25496,"Secretaria Estadual de Saúde"
6857,"CE","Senador Sá","2312809",44,"577.20058","2020-05-21","0",0,7623,"Secretaria Estadual de Saúde"
6858,"CE","Sobral","2312908",840,"402.03891","2020-05-21","0.0405",34,208935,"Secretaria Estadual de Saúde"
6859,"CE","Solonópole","2313005",36,"196.46365","2020-05-21","0.0278",1,18324,"Secretaria Estadual de Saúde"
6860,"CE","Tabuleiro do Norte","2313104",54,"175.91296","2020-05-21","0.0185",1,30697,"Secretaria Estadual de Saúde"
6861,"CE","Tamboril","2313203",12,"45.71254","2020-05-21","0.0833",1,26251,"Secretaria Estadual de Saúde"
6862,"CE","Tarrafas","2313252",2,"23.27747","2020-05-21","0",0,8592,"Secretaria Estadual de Saúde"
6863,"CE","Tauá","2313302",101,"171.59653","2020-05-21","0.0495",5,58859,"Secretaria Estadual de Saúde"
6864,"CE","Tejuçuoca","2313351",49,"255.38125","2020-05-21","0.0408",2,19187,"Secretaria Estadual de Saúde"
6865,"CE","Tianguá","2313401",73,"96.12093","2020-05-21","0.0959",7,75946,"Secretaria Estadual de Saúde"
6866,"CE","Trairi","2313500",77,"137.70163","2020-05-21","0.1039",8,55918,"Secretaria Estadual de Saúde"
6867,"CE","Tururu","2313559",37,"227.39844","2020-05-21","0.2162",8,16271,"Secretaria Estadual de Saúde"
6868,"CE","Ubajara","2313609",52,"149.45965","2020-05-21","0.0385",2,34792,"Secretaria Estadual de Saúde"
6869,"CE","Umirim","2313757",49,"247.16267","2020-05-21","0.1633",8,19825,"Secretaria Estadual de Saúde"
6870,"CE","Uruburetama","2313807",98,"448.51259","2020-05-21","0.0408",4,21850,"Secretaria Estadual de Saúde"
6871,"CE","Uruoca","2313906",10,"72.25434","2020-05-21","0.1",1,13840,"Secretaria Estadual de Saúde"
6872,"CE","Varjota","2313955",25,"135.72204","2020-05-21","0.08",2,18420,"Secretaria Estadual de Saúde"
6873,"CE","Várzea Alegre","2314003",12,"29.46882","2020-05-21","0",0,40721,"Secretaria Estadual de Saúde"
6874,"CE","Viçosa do Ceará","2314102",110,"180.6566","2020-05-21","0.0455",5,60889,"Secretaria Estadual de Saúde"
6875,"RN","Acari","2400109",3,"26.93966","2020-05-21","0",0,11136,"Secretaria Estadual de Saúde"
6876,"RN","Açu","2400208",96,"165.46874","2020-05-21","0.0417",4,58017,"Secretaria Estadual de Saúde"
6877,"RN","Afonso Bezerra","2400307",5,"45.31038","2020-05-21","0.2",1,11035,"Secretaria Estadual de Saúde"
6878,"RN","Alexandria","2400505",5,"36.82699","2020-05-21","0.2",1,13577,"Secretaria Estadual de Saúde"
6879,"RN","Almino Afonso","2400604",1,"21.11932","2020-05-21","0",0,4735,"Secretaria Estadual de Saúde"
6880,"RN","Alto do Rodrigues","2400703",22,"151.4213","2020-05-21","0.1364",3,14529,"Secretaria Estadual de Saúde"
6881,"RN","Angicos","2400802",2,"17.07359","2020-05-21","0",0,11714,"Secretaria Estadual de Saúde"
6882,"RN","Antônio Martins","2400901",1,"13.9958","2020-05-21","0",0,7145,"Secretaria Estadual de Saúde"
6883,"RN","Apodi","2401008",155,"432.41735","2020-05-21","0.0129",2,35845,"Secretaria Estadual de Saúde"
6884,"RN","Areia Branca","2401107",118,"424.85778","2020-05-21","0.0932",11,27774,"Secretaria Estadual de Saúde"
6885,"RN","Arês","2401206",4,"27.9603","2020-05-21","0",0,14306,"Secretaria Estadual de Saúde"
6886,"RN","Baía Formosa","2401404",3,"32.35897","2020-05-21","0",0,9271,"Secretaria Estadual de Saúde"
6887,"RN","Baraúna","2401453",62,"218.5099","2020-05-21","0.0323",2,28374,"Secretaria Estadual de Saúde"
6888,"RN","Barcelona","2401503",1,"25.01251","2020-05-21","0",0,3998,"Secretaria Estadual de Saúde"
6889,"RN","Bento Fernandes","2401602",2,"36.38348","2020-05-21","0",0,5497,"Secretaria Estadual de Saúde"
6890,"RN","Bom Jesus","2401701",3,"29.38296","2020-05-21","0.3333",1,10210,"Secretaria Estadual de Saúde"
6891,"RN","Brejinho","2401800",2,"15.74927","2020-05-21","0",0,12699,"Secretaria Estadual de Saúde"
6892,"RN","Caiçara do Norte","2401859",4,"61.07803","2020-05-21","0",0,6549,"Secretaria Estadual de Saúde"
